id_producto;nombre;categoria;subcategoria;marca;precio_lista;costo_unitario_promedio;producto_estrella;asociacion_1;asociacion_2;asociacion_3
409;Pañales Recién Nacido Premium;Bebés;Pañales;Huggies;44.9;33.8;False;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
410;Toallitas Húmedas x100;Bebés;Toallitas Húmedas;Huggies;12.9;9.1;True;Pañales;Accesorios para Bebé;
411;Toallitas Húmedas Aloe x100;Bebés;Toallitas Húmedas;Pampers;13.9;9.9;False;Pañales;Accesorios para Bebé;
412;Toallitas Húmedas x200;Bebés;Toallitas Húmedas;Huggies;21.9;16.1;True;Pañales;Accesorios para Bebé;
413;Toallitas Recién Nacido;Bebés;Toallitas Húmedas;Johnson's;15.9;11.4;False;Pañales;Accesorios para Bebé;
414;Toallitas Antibacteriales;Bebés;Toallitas Húmedas;Johnson's;14.9;10.7;False;Pañales;Accesorios para Bebé;
415;Fórmula Etapa 1 800 g;Bebés;Fórmulas Infantiles;NAN;89.9;71.4;False;Pañales;Toallitas Húmedas;
416;Fórmula Etapa 2 800 g;Bebés;Fórmulas Infantiles;NAN;89.9;71.4;False;Pañales;Toallitas Húmedas;
417;Fórmula Etapa 3 800 g;Bebés;Fórmulas Infantiles;Nestogeno;69.9;54.2;False;Pañales;Toallitas Húmedas;
418;Fórmula Comfort 800 g;Bebés;Fórmulas Infantiles;Enfamil;109.9;88.1;False;Pañales;Toallitas Húmedas;
419;Biberón 125 ml;Bebés;Accesorios para Bebé;Avent;29.9;22.1;False;Pañales;Toallitas Húmedas;
420;Biberón 260 ml;Bebés;Accesorios para Bebé;Avent;36.9;27.5;False;Pañales;Toallitas Húmedas;
421;Chupón Ortodóntico;Bebés;Accesorios para Bebé;Philips Avent;19.9;14.6;False;Pañales;Toallitas Húmedas;
422;Cepillo para Biberón;Bebés;Accesorios para Bebé;Nuk;16.9;12.2;False;Pañales;Toallitas Húmedas;
423;Babero Impermeable;Bebés;Accesorios para Bebé;Infanti;14.9;10.6;False;Pañales;Toallitas Húmedas;
424;Vaso Entrenador 250 ml;Bebés;Accesorios para Bebé;Nuk;24.9;18.4;False;Pañales;Toallitas Húmedas;
425;Set de Cubiertos Infantil;Bebés;Accesorios para Bebé;Infanti;18.9;13.8;False;Pañales;Toallitas Húmedas;
426;Traba de Seguridad Multiuso;Bebés;Accesorios para Bebé;Safety 1st;15.9;11.4;False;Pañales;Toallitas Húmedas;
427;Alimento para Perro Adulto 1 kg;Mascotas;Alimento para Perros;Ricocan;12.9;8.9;True;Accesorios para Mascotas;;
428;Alimento para Perro Adulto 8 kg;Mascotas;Alimento para Perros;Ricocan;79.9;61.5;True;Accesorios para Mascotas;;
429;Alimento para Cachorro 3 kg;Mascotas;Alimento para Perros;Dog Chow;52.9;40.8;False;Accesorios para Mascotas;;
430;Alimento para Perro Adulto 15 kg;Mascotas;Alimento para Perros;Dog Chow;149.9;118.4;False;Accesorios para Mascotas;;
431;Alimento Premium Razas Pequeñas;Mascotas;Alimento para Perros;Pro Plan;179.9;142.8;False;Accesorios para Mascotas;;
432;Alimento Premium Razas Grandes;Mascotas;Alimento para Perros;Pro Plan;184.9;147.1;False;Accesorios para Mascotas;;
433;Alimento Húmedo Carne;Mascotas;Alimento para Perros;Pedigree;8.9;5.9;True;Accesorios para Mascotas;;
434;Alimento Húmedo Pollo;Mascotas;Alimento para Perros;Pedigree;8.9;5.9;False;Accesorios para Mascotas;;
435;Snacks Dentales;Mascotas;Alimento para Perros;Pedigree;14.9;10.5;False;Accesorios para Mascotas;;
436;Galletas para Perro;Mascotas;Alimento para Perros;Ricocan;12.9;8.9;False;Accesorios para Mascotas;;
437;Alimento para Gato Adulto 1 kg;Mascotas;Alimento para Gatos;Whiskas;16.9;11.8;True;Arena Sanitaria;Accesorios para Mascotas;
438;Alimento para Gato Adulto 8 kg;Mascotas;Alimento para Gatos;Whiskas;109.9;85.2;False;Arena Sanitaria;Accesorios para Mascotas;
439;Alimento para Gatito 1 kg;Mascotas;Alimento para Gatos;Cat Chow;19.9;14.1;False;Arena Sanitaria;Accesorios para Mascotas;
440;Alimento Premium Gatos;Mascotas;Alimento para Gatos;Pro Plan;89.9;70.6;False;Arena Sanitaria;Accesorios para Mascotas;
441;Alimento Húmedo Atún;Mascotas;Alimento para Gatos;Felix;6.9;4.6;False;Arena Sanitaria;Accesorios para Mascotas;
442;Alimento Húmedo Salmón;Mascotas;Alimento para Gatos;Felix;6.9;4.6;False;Arena Sanitaria;Accesorios para Mascotas;
443;Snack Cremoso para Gatos;Mascotas;Alimento para Gatos;Ciao;12.9;9.1;False;Arena Sanitaria;Accesorios para Mascotas;
444;Galletas para Gatos;Mascotas;Alimento para Gatos;Dreamies;11.9;8.3;False;Arena Sanitaria;Accesorios para Mascotas;
445;Arena Aglomerante 5 kg;Mascotas;Arena Sanitaria;Mimaskot;24.9;18.8;True;Alimento para Gatos;Accesorios para Mascotas;
446;Arena Sanitaria Lavanda;Mascotas;Arena Sanitaria;Mimaskot;27.9;21.2;False;Alimento para Gatos;Accesorios para Mascotas;
447;Arena Premium 10 kg;Mascotas;Arena Sanitaria;Cat's Best;54.9;43.1;False;Alimento para Gatos;Accesorios para Mascotas;
448;Arena Sanitaria Carbón Activo;Mascotas;Arena Sanitaria;Mimaskot;31.9;24.4;False;Alimento para Gatos;Accesorios para Mascotas;
449;Correa Nylon;Mascotas;Accesorios para Mascotas;Trixie;19.9;14.2;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
450;Collar Ajustable;Mascotas;Accesorios para Mascotas;Trixie;16.9;11.9;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
451;Plato Acero Inoxidable;Mascotas;Accesorios para Mascotas;Trixie;22.9;16.8;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
452;Dispensador de Agua;Mascotas;Accesorios para Mascotas;Petmate;49.9;38.2;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
453;Cepillo para Mascotas;Mascotas;Accesorios para Mascotas;Furminator;34.9;26.8;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
454;Juguete Mordedor;Mascotas;Accesorios para Mascotas;Kong;29.9;22.7;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
455;Pelota de Goma;Mascotas;Accesorios para Mascotas;Kong;18.9;13.3;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
456;Transportadora Mediana;Mascotas;Accesorios para Mascotas;Petmate;119.9;95.4;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
457;Cama para Perro;Mascotas;Accesorios para Mascotas;Petmate;89.9;69.8;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
458;Cama para Gato;Mascotas;Accesorios para Mascotas;Petmate;69.9;53.4;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
459;Rascador para Gatos;Mascotas;Accesorios para Mascotas;Trixie;79.9;61.5;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
460;Shampoo para Perros;Mascotas;Accesorios para Mascotas;Pet Clean;21.9;15.7;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
461;Shampoo para Gatos;Mascotas;Accesorios para Mascotas;Pet Clean;22.9;16.5;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
462;Toallitas para Mascotas;Mascotas;Accesorios para Mascotas;Pet Clean;16.9;11.9;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
463;Bolsas para Desechos;Mascotas;Accesorios para Mascotas;Trixie;12.9;8.9;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
464;Comedero Doble;Mascotas;Accesorios para Mascotas;Petmate;39.9;30.4;False;Alimento para Perros;Alimento para Gatos;Arena Sanitaria
465;Snack Natural de Hueso;Mascotas;Alimento para Perros;Ricocan;17.9;12.8;False;Accesorios para Mascotas;;
466;Snack de Atún;Mascotas;Alimento para Gatos;Felix;8.9;6.1;False;Arena Sanitaria;Accesorios para Mascotas;
467;Juego de Ollas 7 piezas;Hogar;Utensilios de Cocina;Record;229.9;176.8;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
468;Sartén Antiadherente 24 cm;Hogar;Utensilios de Cocina;Record;79.9;60.2;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
469;Sartén Antiadherente 28 cm;Hogar;Utensilios de Cocina;Record;99.9;76.4;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
470;Olla a Presión 7 L;Hogar;Utensilios de Cocina;Record;249.9;193.5;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
471;Tabla para Picar;Hogar;Utensilios de Cocina;Casa Bonita;24.9;17.8;True;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
472;Juego de Cuchillos;Hogar;Utensilios de Cocina;Tramontina;119.9;91.3;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
473;Escurridor de Platos;Hogar;Utensilios de Cocina;Reyplast;49.9;37.9;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
474;Colador de Acero;Hogar;Utensilios de Cocina;Record;29.9;21.6;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
475;Espátula de Silicona;Hogar;Utensilios de Cocina;Casa Bonita;14.9;10.3;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
476;Taza Medidora;Hogar;Utensilios de Cocina;Pyrex;22.9;16.5;False;Lavavajillas;Limpieza del Hogar;Organización y Almacenamiento
477;Organizador Multiuso;Hogar;Organización y Almacenamiento;Reyplast;39.9;29.8;True;Decoración;Limpieza del Hogar;
478;Caja Organizadora 20 L;Hogar;Organización y Almacenamiento;Reyplast;44.9;34.2;False;Decoración;Limpieza del Hogar;
479;Caja Organizadora 50 L;Hogar;Organización y Almacenamiento;Reyplast;69.9;53.7;False;Decoración;Limpieza del Hogar;
480;Canasta Organizadora;Hogar;Organización y Almacenamiento;Reyplast;18.9;13.3;False;Decoración;Limpieza del Hogar;
481;Perchas x10;Hogar;Organización y Almacenamiento;Plásticos Peru;16.9;11.9;False;Decoración;Limpieza del Hogar;
482;Zapatera 4 Niveles;Hogar;Organización y Almacenamiento;Reyplast;79.9;61.2;False;Decoración;Limpieza del Hogar;
483;Organizador de Cajón;Hogar;Organización y Almacenamiento;Casa Bonita;15.9;11.2;False;Decoración;Limpieza del Hogar;
484;Caja para Zapatos;Hogar;Organización y Almacenamiento;Reyplast;12.9;8.9;False;Decoración;Limpieza del Hogar;
485;Escoba Premium;Hogar;Limpieza del Hogar;Virutex;24.9;18.2;True;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
486;Trapeador Microfibra;Hogar;Limpieza del Hogar;Vileda;39.9;30.1;False;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
487;Recogedor con Jebe;Hogar;Limpieza del Hogar;Virutex;16.9;11.9;False;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
488;Balde 20 L;Hogar;Limpieza del Hogar;Reyplast;24.9;18.3;True;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
489;Escobilla para Baño;Hogar;Limpieza del Hogar;Virutex;19.9;14.3;False;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
490;Secador de Piso;Hogar;Limpieza del Hogar;Vileda;34.9;26.4;False;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
491;Plumero Microfibra;Hogar;Limpieza del Hogar;Virutex;18.9;13.4;False;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
492;Mopa Giratoria;Hogar;Limpieza del Hogar;Vileda;129.9;101.6;False;Limpiadores Multiuso;Desinfectantes;Utensilios de Cocina
493;Florero de Vidrio;Hogar;Decoración;Casa Bonita;34.9;25.8;False;Organización y Almacenamiento;;
494;Portarretrato 5x7;Hogar;Decoración;Concepts Life;24.9;18.2;False;Organización y Almacenamiento;;
495;Vela Aromática;Hogar;Decoración;Glade;19.9;14.2;False;Organización y Almacenamiento;;
496;Maceta Decorativa;Hogar;Decoración;Concepts Life;39.9;29.8;False;Organización y Almacenamiento;;
497;Cojín Decorativo;Hogar;Decoración;Casa Bonita;29.9;21.7;False;Organización y Almacenamiento;;
498;Reloj de Pared;Hogar;Decoración;Concepts Life;69.9;53.9;False;Organización y Almacenamiento;;
499;Espejo Decorativo;Hogar;Decoración;Casa Bonita;89.9;69.4;False;Organización y Almacenamiento;;
500;Alfombra Decorativa;Hogar;Decoración;Casa Bonita;99.9;77.2;False;Organización y Almacenamiento;;
501;Cortina Blackout;Hogar;Decoración;Casa Bonita;119.9;92.6;False;Organización y Almacenamiento;;
502;Mantel Rectangular;Hogar;Decoración;Casa Bonita;39.9;29.8;False;Organización y Almacenamiento;;
503;Funda para Cojín;Hogar;Decoración;Casa Bonita;19.9;14.1;False;Organización y Almacenamiento;;
504;Lámpara de Mesa;Hogar;Decoración;Philips;129.9;101.3;False;Organización y Almacenamiento;;
505;Portavelas de Vidrio;Hogar;Decoración;Concepts Life;18.9;13.3;False;Organización y Almacenamiento;;
506;Canasta Decorativa;Hogar;Decoración;Casa Bonita;27.9;20.1;False;Organización y Almacenamiento;;
